13650	0.0	▁culminant
40855	0.0	▁rectiligne
39327	0.0	▁prorogé
6324	0.0	autorise
36916	0.0	▁Phentermine
14992	0.0	▁désactiver
51013	0.0	▁Véhicule
40502	0.0	▁réalisateur
5045	0.0	▁appuyez
27878	0.0	▁jante
32409	0.0	▁Montant
51279	0.0	▁Veuillez
33291	0.0	▁Neige
22066	6.697390274813345e-08	▁frapper
10622	6.697390274813345e-08	▁Client
24952	6.697390274813345e-08	▁hurle
11252	6.697390274813345e-08	▁commodités
2317	6.697390274813345e-08	accrocher
17335	6.697390274813345e-08	▁effréné
26005	6.697390274813345e-08	▁inconditionnel
18240	6.697390274813345e-08	▁Engel
45761	6.697390274813345e-08	▁souscription
8817	6.697390274813345e-08	▁canada
19706	6.697390274813345e-08	▁Éviter
15198	6.697390274813345e-08	▁détendre
11007	6.697390274813345e-08	▁Colonne
36416	6.697390274813345e-08	▁peluche
16155	6.697390274813345e-08	▁divertir
12797	6.697390274813345e-08	▁Coordonnées
25893	6.697390274813345e-08	▁inaugure
24465	6.697390274813345e-08	▁History
24747	6.697390274813345e-08	Hôte
41544	1.339478054962669e-07	▁remorque
22377	1.339478054962669e-07	▁gabarit
5413	1.339478054962669e-07	arrondi
4702	1.339478054962669e-07	apéritif
38735	1.339478054962669e-07	▁primé
33125	1.339478054962669e-07	▁naval
13628	1.339478054962669e-07	▁cuillère
6788	1.339478054962669e-07	▁bambou
14161	1.339478054962669e-07	▁déchire
35011	1.339478054962669e-07	▁ordonne
47796	1.339478054962669e-07	▁Taxi
52660	1.339478054962669e-07	▁WP
37283	1.339478054962669e-07	▁plafonds
47465	1.339478054962669e-07	▁synchroniser
15000	1.339478054962669e-07	▁Descend
17733	1.339478054962669e-07	▁emballage
5176	1.339478054962669e-07	archive
23120	1.339478054962669e-07	▁gonfle
8608	1.339478054962669e-07	▁câble
38845	2.0092170824440038e-07	▁privilèges
37012	2.0092170824440038e-07	▁phrase
11891	2.0092170824440038e-07	▁Confidentialité
45037	2.0092170824440038e-07	▁Simpson
6738	2.0092170824440038e-07	▁Bala
4225	2.0092170824440038e-07	▁analyste
37463	2.0092170824440038e-07	▁pleurer
1905	2.0092170824440038e-07	▁AAA
14990	2.0092170824440038e-07	▁désactivation
8370	2.0092170824440038e-07	▁brutalement
6709	2.0092170824440038e-07	▁baies
23350	2.0092170824440038e-07	▁Graphique
45947	2.0092170824440038e-07	▁spécifiée
3312	2.0092170824440038e-07	▁agréé
18595	2.0092170824440038e-07	entretoise
25679	2.0092170824440038e-07	▁impérieux
23512	2.0092170824440038e-07	▁grossier
9819	2.0092170824440038e-07	▁chargement
22481	2.0092170824440038e-07	▁garanti
5576	2.678956109925338e-07	▁aspire
37566	2.678956109925338e-07	▁poêle
8010	2.678956109925338e-07	▁boulon
26770	2.678956109925338e-07	▁Instant
39017	2.678956109925338e-07	▁Produit
40404	2.678956109925338e-07	▁RBC
7010	2.678956109925338e-07	▁battent
48079	2.678956109925338e-07	▁tendu
53014	2.678956109925338e-07	ZZ
45908	2.678956109925338e-07	▁Spécialiste
18224	2.678956109925338e-07	▁engageant
26456	2.678956109925338e-07	▁ingénieur
39055	2.678956109925338e-07	▁profilage
12048	2.678956109925338e-07	▁connecteur
16488	2.678956109925338e-07	down
40439	2.678956109925338e-07	▁réacteur
15994	2.678956109925338e-07	▁disposé
39981	2.678956109925338e-07	▁quotas
41839	3.348695137406673e-07	▁reporté
14971	3.348695137406673e-07	▁déroulent
40025	3.348695137406673e-07	▁Race
11127	3.348695137406673e-07	▁commandant
2795	3.348695137406673e-07	▁administrateur
17989	3.348695137406673e-07	emprisonnement
34484	3.348695137406673e-07	oindre
18353	3.348695137406673e-07	enquêteur
37846	3.348695137406673e-07	▁Porte
49830	3.348695137406673e-07	▁turbulence
6903	3.348695137406673e-07	▁barres
33666	3.348695137406673e-07	▁nominale
7946	3.348695137406673e-07	▁boss
27	3.348695137406673e-07	??
40138	3.348695137406673e-07	▁Rain
10285	3.348695137406673e-07	▁CIC
8144	3.348695137406673e-07	break
44451	3.348695137406673e-07	▁serrage
12808	3.348695137406673e-07	▁copie
49158	3.348695137406673e-07	▁traducteurs
12735	3.348695137406673e-07	▁convivial
8191	3.348695137406673e-07	▁Brevet
5221	3.348695137406673e-07	▁Argent
53004	4.018434164888007e-07	▁zoom
28289	4.018434164888007e-07	▁Juste
33729	4.018434164888007e-07	▁Norme
19894	4.018434164888007e-07	▁exclusives
36678	4.018434164888007e-07	▁perroquet
22000	4.018434164888007e-07	▁Frais
35632	4.018434164888007e-07	▁paie
24851	4.018434164888007e-07	▁Hub
35000	4.018434164888007e-07	▁Ordinateur
22037	4.018434164888007e-07	▁franchise
37747	4.018434164888007e-07	▁pompiers
9128	4.018434164888007e-07	▁cartouche
5917	4.018434164888007e-07	▁attaché
5670	4.018434164888007e-07	▁Assistant
5841	4.018434164888007e-07	▁athlétique
35642	4.688173192369342e-07	▁Pain
21844	4.688173192369342e-07	▁Formulaire
23753	4.688173192369342e-07	▁habitude
48694	4.688173192369342e-07	▁timide
7782	4.688173192369342e-07	▁bobine
5656	4.688173192369342e-07	assin
36807	4.688173192369342e-07	▁Pét
